Time (s),Channel 1 (mA),Channel 2 (mV),Channel 3 (mV),,
41.4441385,-0.000162966,574.761,16.4529714,0.0451941,22.12678203
41.4893326,1.48E-05,574.761,12.4752498,0.0451261,22.16012462
41.5344587,1.48E-05,582.7098,16.4529714,0.0087735,113.9795979
41.5432322,1.48E-05,575.7546,14.4641106,0.0370153,27.0158556
41.5802475,-0.000162966,572.7738,12.4752498,0.0444926,22.47564763
41.6247401,1.48E-05,582.7098,12.4752498,0.0480298,20.82040733
41.6727699,0.000192606,577.7418,14.4641106,0.0311382,32.11489428
41.7039081,-0.000162966,572.7738,16.4529714,0.0234729,42.60232006
41.727381,-0.000162966,584.697,12.4752498,0.0320439,31.20718765
41.7594249,-0.000340752,578.7354,14.4641106,0.0450776,22.18396721
41.8045025,-0.000340752,572.7738,16.4529714,0.0136872,73.06096191
41.8181897,-0.000340752,581.7162,16.4529714,0.0316384,31.60716093
41.8498281,1.48E-05,582.7098,14.4641106,0.0447121,22.36531051
41.8945402,1.48E-05,573.7674,12.4752498,0.0456709,21.89578048
41.9402111,-0.000162966,581.7162,14.4641106,0.0023078,433.3131132
41.9425189,-0.000162966,582.7098,16.4529714,0.0422622,23.66180651
41.9847811,1.48E-05,570.7866,12.4752498,0.0448764,22.28342738
42.0296575,0.000192606,582.7098,12.4752498,0.0486045,20.57422666
42.078262,-0.000162966,585.6906,12.4752498,0.0032175,310.8003114
42.0814795,-0.000162966,572.7738,12.4752498,0.0387463,25.80891596
42.1202258,-0.000162966,581.7162,14.4641106,0.0445367,22.45339237
42.1647625,-0.000162966,585.6906,16.4529714,0.0445676,22.43782478
42.2093301,1.48E-05,573.7674,10.486389,0.0076807,130.1964667
42.2170108,0.000192606,578.7354,14.4641106,0.0375866,26.60522633
42.2545974,-0.000340752,586.6842,14.4641106,0.0448169,22.31301136
42.2994143,-0.000162966,573.7674,12.4752498,0.0035171,284.3251538
42.3029314,-0.000340752,580.7226,12.4752498,0.0418478,23.89611881
42.3447792,1.48E-05,585.6906,12.4752498,0.0445765,22.43334491
42.3893557,-0.000340752,576.7482,16.4529714,0.0451463,22.15020943
42.434502,0.000370392,577.7418,12.4752498,0.0189201,52.85384326
42.4534221,-0.000162966,585.6906,12.4752498,0.025761,38.81836886
42.4791831,1.48E-05,575.7546,12.4752498,0.0478553,20.89632705
42.5270384,1.48E-05,577.7418,16.4529714,0.0447205,22.36110955
42.5717589,1.48E-05,586.6842,14.4641106,0.0100177,99.82331304
42.5817766,-0.000162966,577.7418,12.4752498,0.0460885,21.69738655
42.6278651,-0.000340752,577.7418,12.4752498,0.031563,31.68266642
42.6594281,-0.000340752,586.6842,14.4641106,0.0452883,22.08075815
42.7047164,0.000192606,578.7354,14.4641106,0.0241848,41.3482849
42.7289012,0.000192606,574.761,12.4752498,0.0318374,31.40960004
42.7607386,1.48E-05,585.6906,12.4752498,0.0337503,29.62936625
42.7944889,-0.000162966,580.7226,20.430693,0.0477795,20.92947812
42.8422684,-0.000162966,575.7546,12.4752498,0.0391612,25.535479
42.8814296,1.48E-05,586.6842,14.4641106,0.0232272,43.05297243
42.9046568,-0.000162966,582.7098,14.4641106,0.0295809,33.80559749
42.9342377,-0.000162966,576.7482,14.4641106,0.0421931,23.70055769
42.9764308,0.000192606,585.6906,14.4641106,0.0081143,123.2392192
42.9845451,0.000192606,584.697,14.4641106,0.0348201,28.71904446
43.0193652,1.48E-05,574.761,14.4641106,0.0452124,22.1178261
43.0645776,-0.000340752,585.6906,12.4752498,0.044837,22.30300866
43.1094146,-0.000162966,586.6842,14.4641106,0.0031557,316.8869041
43.1125703,-0.000162966,575.7546,12.4752498,0.0418589,23.88978211
43.1544292,1.48E-05,584.697,16.4529714,0.0462816,21.60685887
43.2007108,0.000192606,587.6778,14.4641106,0.0435813,22.94562117
43.2442921,1.48E-05,577.7418,14.4641106,0.0032412,308.5277058
43.2475333,-0.000162966,582.7098,10.486389,0.042324,23.62725641
43.2898573,1.48E-05,589.665,16.4529714,0.0448918,22.27578312
43.3347491,1.48E-05,577.7418,14.4641106,0.0446535,22.3946611
43.3794026,1.48E-05,582.7098,18.4418322,0.0184572,54.17939891
43.3978598,-0.000162966,588.6714,16.4529714,0.0327476,30.53658895
43.4306074,-0.000340752,580.7226,16.4529714,0.0385226,25.95878781
43.46913,-0.000340752,582.7098,14.4641106,0.045501,21.97753895
43.514631,0.000192606,588.6714,14.4641106,0.0449817,22.23126293
43.5596127,-0.000162966,580.7226,14.4641106,0.044928,22.25783478
43.6045407,-0.000162966,580.7226,14.4641106,0.0212811,46.99005222
43.6258218,0.000192606,589.665,16.4529714,0.0259338,38.55971739
43.6517556,-0.000340752,581.7162,12.4752498,0.0022526,443.9314607
43.6540082,1.48E-05,581.7162,14.4641106,0.0405793,24.6431062
43.6945875,-0.000162966,590.6586,12.4752498,0.0446646,22.38909562
43.7392521,-0.000162966,583.7034,18.4418322,0.0451841,22.13167907
43.7844362,-0.000518538,578.7354,14.4641106,0.0087815,113.8757617
43.7932177,-0.000340752,591.6522,12.4752498,0.0360522,27.73755831
43.8292699,0.000192606,584.697,12.4752498,0.0451972,22.12526438
43.8744671,1.48E-05,579.729,14.4641106,0.0079913,125.136086
43.8824584,0.000192606,590.6586,12.4752498,0.0370589,26.98407131
43.9195173,1.48E-05,588.6714,14.4641106,0.0451925,22.12756542
43.9647098,-0.000162966,579.729,14.4641106,0.0449055,22.26898708
44.0096153,-0.000340752,590.6586,12.4752498,0.0181448,55.11220852
44.0277601,-0.000162966,589.665,10.486389,0.0272307,36.72325719
44.0549908,1.48E-05,578.7354,10.486389,0.0445538,22.44477462
44.0995446,0.000192606,588.6714,16.4529714,0.0448722,22.28551308
44.1444168,0.000192606,590.6586,12.4752498,0.0091104,109.7646647
44.1535272,-0.000162966,579.729,12.4752498,0.0355937,28.09485947
44.1891209,1.48E-05,588.6714,14.4641106,0.0451825,22.1324628
44.2343034,1.48E-05,591.6522,14.4641106,0.0450357,22.20460656
44.2793391,-0.000162966,581.7162,14.4641106,0.0213362,46.868702
44.3006753,-0.000162966,588.6714,12.4752498,0.0277521,36.03330923
44.3284274,1.48E-05,593.6394,14.4641106,0.0408303,24.49161529
44.3692577,-0.000162966,581.7162,14.4641106,0.0450967,22.17457152
44.4143544,0.000192606,587.6778,12.4752498,0.0190546,52.48076586
44.433409,1.48E-05,593.6394,10.486389,0.0257785,38.79201658
44.4591875,-0.000340752,582.7098,14.4641106,0.0454587,21.99798939
44.5046462,-0.000162966,586.6842,16.4529714,0.0447466,22.34806668
44.5493928,0.000192606,595.6266,16.4529714,0.0128708,77.69524791
44.5622636,-0.000518538,585.6906,14.4641106,0.0324555,30.81141873
44.5947191,1.48E-05,583.7034,12.4752498,0.0449837,22.23027453
44.6397028,1.48E-05,594.633,12.4752498,0.0449988,22.22281481
44.6847016,-0.000162966,585.6906,14.4641106,0.0021574,463.520902
44.686859,0.000370392,583.7034,16.4529714,0.0424406,23.56234361
44.7292996,-0.000162966,595.6266,14.4641106,0.0450945,22.17565335
44.7743941,-0.000162966,588.6714,14.4641106,0.0449005,22.27146692
44.8192946,1.48E-05,582.7098,14.4641106,0.0476621,20.98103105
44.8669567,1.48E-05,593.6394,12.4752498,0.0443517,22.54705006
44.9113084,-0.000340752,590.6586,12.4752498,0.0170944,58.49868959
44.9284028,-0.000162966,582.7098,12.4752498,0.0261784,38.19943163
44.9545812,-0.000162966,592.6458,12.4752498,0.0454094,22.02187212
44.9999906,0.000192606,590.6586,14.4641106,0.0021577,463.456455
45.0021483,1.48E-05,582.7098,14.4641106,0.0425152,23.52099956
45.0446635,0.000370392,593.6394,12.4752498,0.0453244,22.06317127
45.0899879,-0.000162966,593.6394,10.486389,0.0022398,446.4684347
45.0922277,1.48E-05,582.7098,12.4752498,0.0422561,23.66522231
45.1344838,0.000370392,592.6458,18.4418322,0.0452278,22.11029498
45.1797116,0.000192606,592.6458,16.4529714,0.045095,22.17540747
45.2248066,0.000192606,583.7034,12.4752498,0.0035348,282.9014399
45.2283414,1.48E-05,591.6522,14.4641106,0.0409865,24.39827749
45.2693279,-0.000162966,594.633,10.486389,0.045422,22.01576329
45.3147499,-0.000162966,584.697,14.4641106,0.0446958,22.37346683
45.3594457,1.48E-05,591.6522,12.4752498,0.0189887,52.66289951
45.3784344,-0.000340752,594.633,12.4752498,0.0259565,38.52599546
45.4043909,0.000192606,584.697,14.4641106,0.0453964,22.02817846
45.4497873,0.000192606,590.6586,14.4641106,0.0452295,22.10946393
45.4950168,1.48E-05,596.6202,14.4641106,0.0025525,391.7727726
45.4975693,1.48E-05,587.6778,16.4529714,0.0418517,23.89389201
45.539421,0.000370392,588.6714,14.4641106,0.0453472,22.05207818
45.5847682,1.48E-05,597.6138,12.4752498,0.0027928,358.063597
45.587561,-0.000518538,587.6778,14.4641106,0.0424073,23.58084573
45.6299683,0.000192606,587.6778,12.4752498,0.0446958,22.37346686
45.6746641,0.000192606,598.6074,16.4529714,0.0452669,22.09119689
45.719931,0.000192606,588.6714,14.4641106,0.0023419,427.0037111
45.7222729,-0.000162966,588.6714,14.4641106,0.0420275,23.79394445
45.7643004,-0.000340752,597.6138,14.4641106,0.0453591,22.04629281
45.8096595,0.000192606,589.665,12.4752498,0.0451799,22.13373646
45.8548394,0.000192606,587.6778,16.4529714,0.0083952,119.115685
45.8632346,-0.000162966,596.6202,12.4752498,0.0362373,27.59587495
45.8994719,0.000192606,591.6522,12.4752498,0.0449656,22.2392229
45.9444375,0.000192606,584.697,14.4641106,0.045206,22.12095738
45.9896435,1.48E-05,596.6202,16.4529714,0.0028218,354.383733
45.9924653,-0.000518538,593.6394,14.4641106,0.0422823,23.65055826
46.0347476,-0.000162966,586.6842,14.4641106,0.0449557,22.24412033
46.0797033,-0.000162966,595.6266,14.4641106,0.045162,22.14250919
46.1248653,1.48E-05,593.6394,14.4641106,0.0021361,468.1428716
46.1270014,-0.000162966,585.6906,14.4641106,0.0882699,11.32889014
46.2152713,0.000192606,595.6266,14.4641106,0.0103446,96.66879325
46.2256159,0.000192606,597.6138,14.4641106,0.0337999,29.58588637
46.2594158,1.48E-05,585.6906,12.4752498,0.0452821,22.08378146
46.3046979,-0.000340752,594.633,14.4641106,0.0024926,401.1875144
46.3071905,1.48E-05,597.6138,10.486389,0.042249,23.66919924
46.3494395,1.48E-05,586.6842,12.4752498,0.0450853,22.18017847
46.3945248,1.48E-05,593.6394,18.4418322,0.0202966,49.26933573
46.4148214,0.000192606,598.6074,10.486389,0.0249916,40.01344458
46.439813,1.48E-05,586.6842,14.4641106,0.0444593,22.49248189
46.4842723,1.48E-05,592.6458,12.4752498,0.0449796,22.23230086
46.5292519,-0.000162966,598.6074,16.4529714,0.0177904,56.21009079
46.5470423,-0.000162966,587.6778,12.4752498,0.0273239,36.59799659
46.5743662,-0.000162966,591.6522,16.4529714,0.0456229,21.91881711
46.6199891,-0.000340752,598.6074,12.4752498,0.0445019,22.47095066
46.664491,-0.000162966,588.6714,16.4529714,0.0168306,59.41558833
46.6813216,-0.000340752,588.6714,16.4529714,0.0284845,35.10681246
46.7098061,-0.000162966,597.6138,12.4752498,0.0445356,22.45394696
46.7543417,-0.000340752,590.6586,10.486389,0.0453184,22.06609238
46.7996601,1.48E-05,589.665,14.4641106,0.0024626,406.0748788
46.8021227,-0.000162966,600.5946,12.4752498,0.0424497,23.55729251
46.8445724,1.48E-05,591.6522,12.4752498,0.0446521,22.39536326
46.8892245,1.48E-05,588.6714,16.4529714,0.0453231,22.06380411
46.9345476,0.000192606,597.6138,14.4641106,0.0032916,303.8036235
46.9378392,1.48E-05,593.6394,12.4752498,0.0419744,23.8240451
46.9798136,1.48E-05,585.6906,12.4752498,0.0445183,22.46267266
47.0243319,0.000192606,597.6138,18.4418322,0.0460279,21.72595317
47.0703598,0.000192606,594.633,12.4752498,0.0075851,131.8374189
47.0779449,1.48E-05,586.6842,14.4641106,0.0438046,22.82865269
47.1217495,1.48E-05,597.6138,12.4752498,0.0385193,25.96101175
47.1602688,1.48E-05,597.6138,16.4529714,0.0446875,22.37762238
47.2049563,1.48E-05,587.6778,16.4529714,0.0021826,458.1691497
47.2071389,0.000192606,598.6074,16.4529714,0.042365,23.60439042
47.2495039,1.48E-05,596.6202,14.4641106,0.0448913,22.27603123
47.2943952,1.48E-05,586.6842,12.4752498,0.0088629,112.8298861
47.3032581,0.000192606,595.6266,14.4641106,0.0363047,27.54464297
47.3395628,-0.000162966,598.6074,14.4641106,0.0451757,22.13579425
47.3847385,0.000192606,588.6714,14.4641106,0.0448035,22.31968485
47.429542,-0.000162966,595.6266,14.4641106,0.0094143,106.2213869
47.4389563,0.000192606,601.5882,16.4529714,0.0354736,28.18997788
47.4744299,1.48E-05,589.665,18.4418322,0.0450101,22.21723569
47.51944,-0.000162966,594.633,18.4418322,0.0451759,22.13569625
47.5646159,-0.000340752,600.5946,14.4641106,0.0026528,376.9601928
47.5672687,-0.000162966,590.6586,10.486389,0.042451,23.5565711
47.6097197,-0.000162966,591.6522,12.4752498,0.0452726,22.08841553
47.6549923,-0.000162966,600.5946,12.4752498,0.045005,22.21975335
47.6999973,0.000192606,592.6458,14.4641106,0.0022017,454.1944859
47.702199,-0.000162966,591.6522,14.4641106,0.042715,23.41097976
47.744914,0.000192606,601.5882,12.4752498,0.0450295,22.20766385
47.7899435,-0.000340752,594.633,10.486389,0.0445998,22.42162523
47.8345433,1.48E-05,589.665,14.4641106,0.0447467,22.34801671
47.87929,1.48E-05,600.5946,14.4641106,0.0457051,21.87939639
47.9249951,-0.000340752,595.6266,16.4529714,0.0025186,397.0459828
47.9275137,0.000192606,591.6522,14.4641106,0.0420188,23.79887099
47.9695325,-0.000340752,601.5882,14.4641106,0.0454612,21.99677967
48.0149937,0.000370392,597.6138,12.4752498,0.0023292,429.331952
48.0173229,-0.000162966,589.665,14.4641106,0.0424701,23.54597706
48.059793,0.000192606,601.5882,14.4641106,0.045202,22.12291491
48.104995,0.000370392,597.6138,12.4752498,0.0446004,22.42132359
48.1495954,-0.000162966,589.665,14.4641106,0.0196958,50.77224578
48.1692912,-0.000162966,599.601,14.4641106,0.0277873,35.98766343
48.1970785,0.000192606,600.5946,14.4641106,0.0430686,23.21877191
48.2401471,-0.000162966,589.665,14.4641106,0.0030724,325.4784538
48.2432195,0.000370392,598.6074,10.486389,0.0411749,24.28664067
48.2843944,0.000192606,600.5946,12.4752498,0.0449881,22.22810032
48.3293825,-0.000162966,589.665,14.4641106,0.045358,22.04682745
48.3747405,-0.000162966,597.6138,18.4418322,0.0083136,120.2848349
48.3830541,1.48E-05,600.5946,12.4752498,0.0362187,27.61004674
48.4192728,0.000192606,590.6586,12.4752498,0.047332,21.12735571
48.4666048,-0.000340752,599.601,12.4752498,0.0462414,21.62564282
48.5128462,-0.000162966,602.5818,12.4752498,0.0024245,412.4561749
48.5152707,1.48E-05,591.6522,16.4529714,0.0391142,25.56616268
48.5543849,-0.000162966,594.633,16.4529714,0.0451792,22.13407939
48.5995641,-0.000162966,601.5882,16.4529714,0.0450017,22.22138275
48.6445658,-0.000162966,592.6458,14.4641106,0.0179741,55.63560896
48.6625399,-0.000162966,596.6202,12.4752498,0.0310678,32.18766696
48.6936077,1.48E-05,602.5818,12.4752498,0.0409642,24.41155937
48.7345719,-0.000162966,594.633,12.4752498,0.0450281,22.20835433
48.7796,0.000192606,593.6394,14.4641106,0.0043205,231.4546953
48.7839205,1.48E-05,603.5754,12.4752498,0.0413167,24.20328823
48.8252372,-0.000162966,595.6266,16.4529714,0.0442087,22.61998206
48.8694459,-0.000162966,592.6458,14.4641106,0.045114,22.16606816
48.9145599,1.48E-05,602.5818,14.4641106,0.0452534,22.09778713
48.9598133,-0.000162966,595.6266,14.4641106,0.0446902,22.37627041
49.0045035,-0.000162966,592.6458,14.4641106,0.0175757,56.89673808
49.0220792,-0.000162966,603.5754,12.4752498,0.0097492,102.5725192
49.0318284,1.48E-05,597.6138,16.4529714,0.0261564,38.23156095
49.0579848,1.48E-05,593.6394,14.4641106,0.0363743,27.49193797
49.0943591,1.48E-05,603.5754,14.4641106,0.0453797,22.03628494
49.1397388,1.48E-05,599.601,12.4752498,0.0187714,53.27253168
49.1585102,1.48E-05,592.6458,12.4752498,0.0260457,38.39405351
49.1845559,-0.000162966,601.5882,12.4752498,0.0479004,20.87665238
49.2324563,-0.000162966,601.5882,14.4641106,0.0502111,19.91591502
49.2826674,1.48E-05,592.6458,14.4641106,0.0024388,410.0377231
49.2851062,-0.000162966,599.601,16.4529714,0.0342618,29.18702462
49.319368,0.000370392,604.569,12.4752498,0.0451896,22.12898542
49.3645576,1.48E-05,592.6458,16.4529714,0.0450092,22.21767994
49.4095668,1.48E-05,602.5818,16.4529714,0.0115103,86.87870875
49.4210771,0.000192606,605.5626,14.4641106,0.0335415,29.81381275
49.4546186,-0.000162966,591.6522,16.4529714,0.0446996,22.37156483
49.4993182,-0.000162966,600.5946,14.4641106,0.0452816,22.08402531
49.5445998,0.000192606,603.5754,14.4641106,0.0025325,394.8667298
49.5471323,0.000192606,593.6394,14.4641106,0.0423368,23.62011299
49.5894691,1.48E-05,597.6138,14.4641106,0.0477065,20.9615042
49.6371756,0.000192606,605.5626,14.4641106,0.0543217,18.4088495
49.6914973,-0.000518538,593.6394,18.4418322,0.0349742,28.59250532
49.7264715,1.48E-05,596.6202,14.4641106,0.0104165,96.00153621
49.736888,-0.000340752,605.5626,14.4641106,0.034386,29.08160297
49.771274,1.48E-05,596.6202,10.486389,0.0460008,21.73875238
49.8172748,1.48E-05,597.6138,16.4529714,0.0065011,153.8201221
49.8237759,-0.000162966,605.5626,14.4641106,0.0357865,27.94349827
49.8595624,-0.000162966,595.6266,16.4529714,0.0446849,22.37892441
49.9042473,1.48E-05,597.6138,12.4752498,0.0450946,22.17560417
49.9493419,1.48E-05,605.5626,16.4529714,0.0450268,22.20899555
49.9943687,-0.000162966,600.5946,14.4641106,0.0172913,57.83255144
50.01166,1.48E-05,593.6394,12.4752498,0.0278264,35.93709577
50.0394864,0.000192606,605.5626,16.4529714,0.0475078,21.04917506
50.0869942,1.48E-05,600.5946,14.4641106,0.0102253,97.79664187
50.0972195,-0.000162966,593.6394,14.4641106,0.0430882,23.20821015
50.1403077,1.48E-05,604.569,12.4752498,0.0359232,27.83716371
50.1762309,-0.000162966,601.5882,16.4529714,0.0473902,21.10140914
50.2236211,1.48E-05,593.6394,14.4641106,0.0025152,397.5826969
50.2261363,-0.000162966,604.569,14.4641106,0.0390146,25.6314303
50.2651509,1.48E-05,603.5754,12.4752498,0.0461322,21.67683311
50.3112831,1.48E-05,593.6394,12.4752498,0.0449507,22.24659459
50.3562338,1.48E-05,602.5818,12.4752498,0.0104719,95.4936545
50.3667057,-0.000162966,605.5626,12.4752498,0.0348596,28.68650242
50.4015653,1.48E-05,593.6394,12.4752498,0.0468654,21.3377033
50.4484307,1.48E-05,601.5882,16.4529714,0.0410631,24.35276441
50.4894938,-0.000340752,603.5754,14.4641106,0.0086665,115.3868346
50.4981603,0.000192606,594.633,16.4529714,0.0363099,27.54069823
50.5344702,-0.000162966,599.601,12.4752498,0.0449726,22.23576136
50.5794428,-0.000162966,607.5498,12.4752498,0.0458344,21.81767404
50.6252772,1.48E-05,595.6266,14.4641106,0.046239,21.62676529
50.6715162,0.000192606,600.5946,10.486389,0.0069265,144.3730599
50.6784427,-0.000162966,605.5626,12.4752498,0.0387896,25.78010603
50.7172323,1.48E-05,595.6266,12.4752498,0.0440317,22.71091055
50.761264,1.48E-05,597.6138,14.4641106,0.0433405,23.07310712
50.8046045,-0.000162966,606.5562,16.4529714,0.0220486,45.35435365
50.8266531,-0.000162966,597.6138,12.4752498,0.0323786,30.88459658
50.8590317,-0.000162966,597.6138,14.4641106,0.0032279,309.7989446
50.8622596,1.48E-05,605.5626,12.4752498,0.0319581,31.29097158
50.8942177,-0.000162966,598.6074,12.4752498,0.0450157,22.21447185
50.9392334,-0.000340752,597.6138,14.4641106,0.0451695,22.13883262
50.9844029,1.48E-05,606.5562,18.4418322,0.018332,54.54942176
51.0027349,0.000192606,600.5946,14.4641106,0.0266952,37.45991787
51.0294301,-0.000162966,596.6202,12.4752498,0.0451481,22.14932633
51.0745782,-0.000162966,607.5498,12.4752498,0.0446924,22.37516895
51.1192706,-0.000162966,602.5818,16.4529714,0.0077862,128.4323541
51.1270568,-0.000518538,597.6138,14.4641106,0.0372477,26.84729529
51.1643045,-0.000162966,606.5562,12.4752498,0.0449895,22.22740861
51.209294,1.48E-05,602.5818,14.4641106,0.0451017,22.17211325
51.2543957,-0.000162966,596.6202,12.4752498,0.0199654,50.08664993
51.2743611,0.000192606,607.5498,14.4641106,0.0266294,37.55247963
51.3009905,-0.000162966,603.5754,12.4752498,0.0437247,22.87036844
51.3447152,0.000192606,595.6266,14.4641106,0.0448844,22.27945568
51.3895996,1.48E-05,606.5562,16.4529714,0.0220669,45.3167414
51.4116665,-0.000162966,605.5626,12.4752498,0.0239412,41.76900073
51.4356077,-0.000162966,593.6394,14.4641106,0.0441999,22.62448557
51.4798076,1.48E-05,605.5626,14.4641106,0.0449931,22.22563016
51.5248007,0.000192606,607.5498,10.486389,0.0450694,22.18800337
51.5698701,-0.000162966,596.6202,14.4641106,0.0024997,400.0480057
51.5723698,-0.000162966,605.5626,16.4529714,0.0421413,23.72969036
51.6145111,1.48E-05,608.5434,14.4641106,0.0455069,21.97468955
51.660018,1.48E-05,596.6202,12.4752498,0.0027063,369.5081844
51.6627243,-0.000162966,602.5818,14.4641106,0.0421975,23.69808638
51.7049218,-0.000340752,608.5434,14.4641106,0.0449648,22.23961854
51.7498866,-0.000162966,598.6074,12.4752498,0.0446299,22.40650328
51.7945165,0.000192606,600.5946,14.4641106,0.0178501,56.0220951
